continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
Asia,Iran,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-20,2.0,2.0,2.0,2.0,0.024,0.024,0.024,0.024,,,,,,,,2.78,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-21,5.0,3.0,2.0,0.0,0.06,0.036000000000000004,0.024,0.0,,,,,,,,2.78,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-22,18.0,13.0,4.0,2.0,0.214,0.155,0.048,0.024,,,,,,,,11.11,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-23,28.0,10.0,5.0,1.0,0.33299999999999996,0.11900000000000001,0.06,0.012,,,,,,,,11.11,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-24,43.0,15.0,8.0,3.0,0.512,0.179,0.095,0.036000000000000004,,,,,,,,11.11,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-25,61.0,18.0,12.0,4.0,0.726,0.214,0.14300000000000002,0.048,,,,,,,,11.11,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-26,95.0,34.0,15.0,3.0,1.131,0.405,0.179,0.036000000000000004,,,,,,,,18.52,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-27,139.0,44.0,19.0,4.0,1.655,0.524,0.226,0.048,,,,,,,,18.52,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-28,245.0,106.0,26.0,7.0,2.917,1.262,0.31,0.083,,,,,,,,18.52,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-02-29,388.0,143.0,34.0,8.0,4.619,1.703,0.405,0.095,,,,,,,,18.52,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-01,593.0,205.0,43.0,9.0,7.06,2.441,0.512,0.107,,,,,,,,18.52,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-02,978.0,385.0,54.0,11.0,11.644,4.584,0.643,0.131,,,,,,,,18.52,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-03,1501.0,523.0,66.0,12.0,17.871,6.227,0.7859999999999999,0.14300000000000002,,,,,,,,18.52,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-04,2336.0,835.0,77.0,11.0,27.811999999999998,9.941,0.917,0.131,,,,,,,,18.52,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-05,2922.0,586.0,92.0,15.0,34.789,6.977,1.095,0.179,,,,,,,,40.74,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-06,3513.0,591.0,107.0,15.0,41.825,7.0360000000000005,1.274,0.179,,,,,,,,40.74,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-07,4747.0,1234.0,124.0,17.0,56.516999999999996,14.692,1.476,0.20199999999999999,,,,,,,,40.74,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-08,5823.0,1076.0,145.0,21.0,69.327,12.811,1.726,0.25,,,,,,,,40.74,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-09,6566.0,743.0,194.0,49.0,78.173,8.846,2.31,0.583,,,,,,,,40.74,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-10,7161.0,595.0,237.0,43.0,85.257,7.084,2.822,0.512,,,,,,,,40.74,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-11,8042.0,881.0,291.0,54.0,95.74600000000001,10.489,3.465,0.643,,,,,,,,40.74,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-12,9000.0,958.0,354.0,63.0,107.152,11.405999999999999,4.215,0.75,,,,,,,,40.74,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-13,10075.0,1075.0,429.0,75.0,119.95100000000001,12.799000000000001,5.1080000000000005,0.893,,,,,,,,38.89,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-14,11364.0,1289.0,514.0,85.0,135.297,15.347000000000001,6.12,1.012,,,,,,,,38.89,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-15,12729.0,1365.0,611.0,97.0,151.548,16.250999999999998,7.274,1.155,,,,,,,,38.89,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-16,13938.0,1209.0,724.0,113.0,165.942,14.394,8.62,1.345,,,,,,,,38.89,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-17,14991.0,1053.0,853.0,129.0,178.479,12.537,10.156,1.536,,,,,,,,38.89,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-18,16169.0,1178.0,988.0,135.0,192.50400000000002,14.025,11.763,1.607,,,,,,,,38.89,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-19,17361.0,1192.0,1135.0,147.0,206.696,14.192,13.513,1.75,,,,,,,,42.59,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-20,18407.0,1046.0,1284.0,149.0,219.149,12.453,15.287,1.774,,,,,,,,42.59,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-21,19644.0,1237.0,1433.0,149.0,233.877,14.727,17.061,1.774,,,,,,,,42.59,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-22,20610.0,966.0,1556.0,123.0,245.378,11.501,18.525,1.464,,,,,,,,51.85,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-23,21638.0,1028.0,1685.0,129.0,257.617,12.239,20.061,1.536,,,,,,,,51.85,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-24,23049.0,1411.0,1812.0,127.0,274.416,16.799,21.573,1.5119999999999998,,,,,,,,51.85,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-25,24811.0,1762.0,1934.0,122.0,295.394,20.978,23.026,1.453,,,,,,,,51.85,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-26,27017.0,2206.0,2077.0,143.0,321.658,26.264,24.728,1.703,,,,,,,,51.85,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-27,29406.0,2389.0,2234.0,157.0,350.101,28.443,26.596999999999998,1.869,,,,,,,,60.19,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-28,32332.0,2926.0,2378.0,144.0,384.93699999999995,34.836,28.311999999999998,1.714,,,,,,,,60.19,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-29,35408.0,3076.0,2517.0,139.0,421.559,36.622,29.967,1.655,,,,,,,,60.19,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-30,38309.0,2901.0,2640.0,123.0,456.098,34.539,31.430999999999997,1.464,,,,,,,,60.19,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-03-31,41495.0,3186.0,2757.0,117.0,494.03,37.931999999999995,32.824,1.393,,,,,,,,60.19,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-01,44606.0,3111.0,2898.0,141.0,531.068,37.039,34.503,1.679,,,,,,,,60.19,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-02,47593.0,2987.0,3036.0,138.0,566.631,35.563,36.146,1.643,,,,,,,,60.19,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-03,50468.0,2875.0,3160.0,124.0,600.86,34.229,37.622,1.476,,,,,,,,60.19,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-04,50468.0,0.0,3160.0,0.0,600.86,0.0,37.622,0.0,,,,,,,,60.19,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-05,55743.0,5275.0,3452.0,292.0,663.663,62.803000000000004,41.099,3.4760000000000004,189790.0,,2.26,,,,tests performed,62.04,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-06,58226.0,2483.0,3603.0,151.0,693.225,29.561999999999998,42.896,1.798,,,,,,,tests performed,62.04,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-07,60500.0,2274.0,3739.0,136.0,720.299,27.074,44.516000000000005,1.619,,,,,,,tests performed,62.04,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-08,62589.0,2089.0,3872.0,133.0,745.17,24.871,46.099,1.5830000000000002,220975.0,,2.6310000000000002,,,,tests performed,62.04,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-09,64586.0,1997.0,3993.0,121.0,768.945,23.776,47.54,1.4409999999999998,231393.0,10418.0,2.755,0.124,,,tests performed,62.04,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-10,66220.0,1634.0,4110.0,117.0,788.3989999999999,19.454,48.933,1.393,242568.0,11175.0,2.888,0.133,,,tests performed,62.04,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-11,68192.0,1972.0,4232.0,122.0,811.878,23.478,50.385,1.453,251703.0,9135.0,2.997,0.109,,,tests performed,53.7,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-12,70029.0,1837.0,4357.0,125.0,833.7489999999999,21.871,51.873000000000005,1.4880000000000002,263388.0,11685.0,3.136,0.139,10514.0,0.125,tests performed,53.7,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-13,71686.0,1657.0,4474.0,117.0,853.4760000000001,19.727999999999998,53.266000000000005,1.393,,,,,10741.0,0.128,tests performed,53.7,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-14,73303.0,1617.0,4585.0,111.0,872.7280000000001,19.252,54.588,1.3219999999999998,287359.0,,3.4210000000000003,,10968.0,0.131,tests performed,53.7,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-15,74877.0,1574.0,4683.0,98.0,891.4680000000001,18.74,55.755,1.167,299204.0,11845.0,3.562,0.141,11176.0,0.133,tests performed,53.7,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-16,76389.0,1512.0,4777.0,94.0,909.4689999999999,18.002,56.873999999999995,1.119,310340.0,11136.0,3.695,0.133,11278.0,0.134,tests performed,53.7,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-17,77995.0,1606.0,4869.0,92.0,928.59,19.121,57.968999999999994,1.095,319879.0,9539.0,3.8080000000000003,0.114,11044.0,0.131,tests performed,53.7,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-18,79494.0,1499.0,4958.0,89.0,946.437,17.847,59.028999999999996,1.06,330137.0,10258.0,3.931,0.122,11205.0,0.133,tests performed,53.7,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-19,80868.0,1374.0,5031.0,73.0,962.795,16.359,59.898,0.8690000000000001,341662.0,11525.0,4.0680000000000005,0.13699999999999998,11182.0,0.133,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-20,82211.0,1343.0,5118.0,87.0,978.784,15.989,60.934,1.036,353012.0,11350.0,4.203,0.135,11091.0,0.132,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-21,83505.0,1294.0,5209.0,91.0,994.191,15.405999999999999,62.016999999999996,1.083,365723.0,12711.0,4.354,0.151,11195.0,0.133,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-22,84802.0,1297.0,5297.0,88.0,1009.632,15.442,63.065,1.048,,,,,11202.0,0.133,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-23,85996.0,1194.0,5391.0,94.0,1023.8480000000001,14.215,64.184,1.119,389507.0,,4.637,,11310.0,0.135,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-24,87026.0,1030.0,5481.0,90.0,1036.111,12.263,65.255,1.072,399927.0,10420.0,4.761,0.124,11435.0,0.136,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-25,88194.0,1168.0,5574.0,93.0,1050.017,13.905999999999999,66.363,1.107,410075.0,10148.0,4.882,0.121,11420.0,0.136,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-26,89328.0,1134.0,5650.0,76.0,1063.518,13.501,67.268,0.905,421313.0,11238.0,5.016,0.134,11379.0,0.135,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-27,90481.0,1153.0,5710.0,60.0,1077.245,13.727,67.982,0.7140000000000001,432329.0,11016.0,5.147,0.131,11331.0,0.135,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-28,91472.0,991.0,5806.0,96.0,1089.0439999999999,11.799000000000001,69.125,1.143,,,,,11019.0,0.131,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-29,92584.0,1112.0,5877.0,71.0,1102.2830000000001,13.239,69.97,0.845,453386.0,,5.398,,10824.0,0.129,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-04-30,93657.0,1073.0,5957.0,80.0,1115.058,12.775,70.923,0.9520000000000001,463295.0,9909.0,5.516,0.11800000000000001,10541.0,0.125,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-01,94640.0,983.0,6028.0,71.0,1126.761,11.703,71.768,0.845,475023.0,11728.0,5.656000000000001,0.14,10728.0,0.128,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-02,95646.0,1006.0,6091.0,63.0,1138.738,11.977,72.518,0.75,484541.0,9518.0,5.769,0.113,10638.0,0.127,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-03,96448.0,802.0,6156.0,65.0,1148.287,9.548,73.292,0.774,496273.0,11732.0,5.909,0.14,10709.0,0.127,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-04,97424.0,976.0,6203.0,47.0,1159.907,11.62,73.851,0.56,508288.0,12015.0,6.0520000000000005,0.14300000000000002,10851.0,0.129,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-05,98647.0,1223.0,6277.0,74.0,1174.468,14.561,74.732,0.8809999999999999,519543.0,11255.0,6.186,0.134,10955.0,0.13,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-06,99970.0,1323.0,6340.0,63.0,1190.219,15.751,75.483,0.75,531275.0,11732.0,6.325,0.14,11127.0,0.132,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-07,101650.0,1680.0,6418.0,78.0,1210.221,20.002,76.411,0.929,544792.0,13517.0,6.486000000000001,0.161,11642.0,0.139,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-08,103135.0,1485.0,6486.0,68.0,1227.901,17.68,77.221,0.81,558899.0,14107.0,6.654,0.168,11982.0,0.14300000000000002,tests performed,56.48,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-09,104691.0,1556.0,6541.0,55.0,1246.4260000000002,18.525,77.876,0.655,,,,,12608.0,0.15,tests performed,53.7,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-10,106220.0,1529.0,6589.0,48.0,1264.63,18.204,78.447,0.5710000000000001,586699.0,,6.985,,12918.0,0.154,tests performed,53.7,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-11,107603.0,1383.0,6640.0,51.0,1281.096,16.465999999999998,79.054,0.607,,,,,13257.0,0.158,tests performed,53.7,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-12,109286.0,1683.0,6685.0,45.0,1301.133,20.037,79.59,0.536,615477.0,,7.327999999999999,,13705.0,0.163,tests performed,53.7,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-13,110767.0,1481.0,6733.0,48.0,1318.765,17.632,80.161,0.5710000000000001,629534.0,14057.0,7.495,0.16699999999999998,14037.0,0.16699999999999998,tests performed,53.7,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-14,112725.0,1958.0,6783.0,50.0,1342.0770000000002,23.311,80.757,0.595,643772.0,14238.0,7.665,0.17,14140.0,0.168,tests performed,53.7,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-15,114533.0,1808.0,6854.0,71.0,1363.602,21.526,81.602,0.845,658604.0,14832.0,7.841,0.177,14244.0,0.17,tests performed,53.7,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-16,116635.0,2102.0,6902.0,48.0,1388.628,25.026,82.17399999999999,0.5710000000000001,672679.0,14075.0,8.009,0.168,14269.0,0.17,tests performed,48.15,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-17,118392.0,1757.0,6937.0,35.0,1409.547,20.918000000000003,82.59,0.41700000000000004,686935.0,14256.0,8.177999999999999,0.17,14319.0,0.17,tests performed,55.56,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-18,120198.0,1806.0,6988.0,51.0,1431.049,21.502,83.197,0.607,701640.0,14705.0,8.354,0.175,14365.0,0.171,tests performed,55.56,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-19,122492.0,2294.0,7057.0,69.0,1458.36,27.311999999999998,84.01899999999999,0.821,716176.0,14536.0,8.527000000000001,0.17300000000000001,14386.0,0.171,tests performed,55.56,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-20,124603.0,2111.0,7119.0,62.0,1483.494,25.133000000000003,84.757,0.738,731213.0,15037.0,8.706,0.179,14526.0,0.17300000000000001,tests performed,55.56,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-21,126949.0,2346.0,7183.0,64.0,1511.424,27.930999999999997,85.51899999999999,0.762,746045.0,14832.0,8.882,0.177,14610.0,0.174,tests performed,55.56,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-22,129341.0,2392.0,7249.0,66.0,1539.9029999999998,28.479,86.305,0.7859999999999999,763913.0,17868.0,9.095,0.213,15044.0,0.179,tests performed,55.56,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-23,131652.0,2311.0,7300.0,51.0,1567.4170000000001,27.514,86.912,0.607,781286.0,17373.0,9.302,0.207,15515.0,0.185,tests performed,55.56,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-24,133521.0,1869.0,7359.0,59.0,1589.6689999999999,22.252,87.61399999999999,0.7020000000000001,800519.0,19233.0,9.531,0.22899999999999998,16226.0,0.193,tests performed,55.56,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-25,135701.0,2180.0,7417.0,58.0,1615.624,25.955,88.305,0.691,818917.0,18398.0,9.75,0.21899999999999997,16754.0,0.19899999999999998,tests performed,55.56,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
Asia,Iran,2020-05-26,137724.0,2023.0,7451.0,34.0,1639.7089999999998,24.085,88.71,0.405,837090.0,18173.0,9.966000000000001,0.21600000000000003,17273.0,0.20600000000000002,tests performed,52.78,83992953.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
